country,provstate,city,lat,lon,actor,count
Ethiopia,Gambela,Jakawa,7.919334,33.166788,Murle Tribe,10
Ethiopia,Gambela,Fugnido,7.750254,34.500114,Murle Tribe,1
Ethiopia,Southern Nations,Arba Minch,6.035774,37.550187,Patriotic Ginbot 7 Movement for Unity and Democracy (PGMUD),1
Ethiopia,Amhara,Bure,10.698659,37.06085,Tigray Peoples Liberation Front (TPLF),1
Kenya,Garissa,Unknown,-1.565047,41.366985,Al-Shabaab,1
Kenya,Garissa,Liboi,0.352957,40.870275,Al-Shabaab,1
Kenya,Garissa,Owane,-0.457561,40.336841,Al-Shabaab,1
Kenya,Garissa,Basuba,-1.593373,41.432715,Al-Shabaab,1
Kenya,Garissa,Hameyi,-0.061944,39.010556,Al-Shabaab,2
Kenya,Garissa,Tumtish,-1.181667,40.900833,Al-Shabaab,1
Kenya,Garissa,Kabasalo,-1.595,40.514444,Al-Shabaab,1
Kenya,Garissa,Hulugho,-1.151667,41.064167,Al-Shabaab,2
Kenya,Kilifi,Malindi,-3.217051,40.116653,Unknown,1
Kenya,Kirinyaga,Sagana,-0.669342,37.208016,Al-Shabaab,1
Kenya,Kisumu,Sinyolo,-0.03404,34.667651,Unknown,1
Kenya,Kwale,Kwale,-4.173348,39.446944,Al-Shabaab,3
Kenya,Kwale,Kibuguni,-4.499999,39.349948,Unknown,1
Kenya,Kwale,Kombani,-4.194504,39.58704,Al-Shabaab,1
Kenya,Lamu,Lamu,-2.269558,40.900641,Al-Shabaab,1
Kenya,Lamu,Pandanguo,-2.235741,40.469372,Al-Shabaab,1
Kenya,Lamu,Mbwajumwali,-2.078974,41.133837,Unknown,1
Kenya,Lamu,Lamu,-2.269558,40.900641,Al-Shabaab,1
Kenya,Lamu,Kiunga,-1.74546,41.488779,Al-Shabaab,1
Kenya,Lamu,Ishakani,-1.732149,41.457339,Al-Shabaab,1
Kenya,Mandera,Alunga,3.935639,41.855116,Al-Shabaab,1
Kenya,Mandera,Mansa,3.560843,41.507043,Al-Shabaab,1
Kenya,Mandera,Mandera,3.935639,41.855116,Al-Shabaab,1
Kenya,Mandera,El Wak,2.807002,40.92839,Al-Shabaab,1
Kenya,Mandera,Damasa,3.159835,41.32566,Al-Shabaab,2
Kenya,Mandera,El Wak district,3.053793,40.903086,Al-Shabaab,1
Kenya,Mandera,El Wak district,3.029994,40.909152,Al-Shabaab,1
Kenya,Mandera,Fino,3.349728,41.398462,Al-Shabaab,1
Kenya,Mandera,Fino,3.382029,41.415798,Al-Shabaab,1
Kenya,Mandera,Sheikh Barrow,3.153661,41.185406,Al-Shabaab,1
Kenya,Mandera,Mandera,3.935639,41.855116,Al-Shabaab,6
Kenya,Mandera,El Wak,2.807002,40.92839,Al-Shabaab,1
Kenya,Mandera,El Wak,2.807002,40.92839,Unknown,1
Kenya,Mandera,El Wak,2.6515,40.887844,Al-Shabaab,2
Kenya,Mombasa,Mombasa,-4.043477,39.668207,Al-Shabaab,1
Kenya,Trans-Nzoia,Kitale,0.991656,35.025246,Unknown,1
Kenya,Wajir,Dif,0.99515,40.96147,Al-Shabaab,1
Kenya,Wajir,Diff,0.994829,40.961331,Al-Shabaab,1
Kenya,Wajir,Tarba,2.207744,40.103599,Al-Shabaab,1
Saudi Arabia,Eastern,Hofuf,25.40711,49.544237,Bahrain Province of the Islamic State,1
Saudi Arabia,Madinah,Medina,24.840398,39.320624,Hijaz Province of the Islamic State,1
Saudi Arabia,Makkah,Jeddah,21.525071,39.165189,Hijaz Province of the Islamic State,1
Saudi Arabia,Makkah,Jeddah,21.543333,39.172778,Hijaz Province of the Islamic State,1
Saudi Arabia,Tabuk,Tabuk,28.383333,36.583333,Hijaz Province of the Islamic State,1
Saudi Arabia,Asir,Abha,18.21272,42.493693,Houthi extremists (Ansar Allah),1
Saudi Arabia,Asir,Al-Tawal,17.916769,43.361625,Houthi extremists (Ansar Allah),1
Saudi Arabia,Asir,Dhahran al-Janub,17.665225,43.517421,Houthi extremists (Ansar Allah),1
Saudi Arabia,Asir,Khamis Mushait,18.299971,42.733284,Houthi extremists (Ansar Allah),1
Saudi Arabia,Asir,Khamis Mushayt,18.30891,42.766093,Houthi extremists (Ansar Allah),2
Saudi Arabia,Jazan,Ad Dafinah,17.25564,42.727309,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Ad Dawad,16.889359,42.570567,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Ad Dukhan,16.74667,43.217305,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Al-Abadiyah,16.756625,43.230939,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Al-Ayn Al-Hara,16.76068,43.212107,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Al-Mahruq,16.764359,43.252999,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Al-Qarn,16.552261,42.953253,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Al-Tuwal,16.528083,42.968333,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Al-Tuwal,16.529444,42.9675,Houthi extremists (Ansar Allah),2
Saudi Arabia,Jazan,Al-Tuwal,16.530284,42.968645,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Ar Ramdah,16.450608,42.905192,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,As Sudays,16.759295,43.184751,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Ghawiyah,16.762467,43.22816,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Hurrath,16.800296,43.150341,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Jalah,16.889214,42.57228,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Jazan,16.889167,42.561111,Houthi extremists (Ansar Allah),2
Saudi Arabia,Jazan,Jazan,16.890726,42.567442,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Khorajah,16.529372,43.013416,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Samtah,16.595833,42.944167,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Samtah,16.597318,42.939272,Houthi extremists (Ansar Allah),2
Saudi Arabia,Jazan,Shab Adh Dhib,16.546944,42.979444,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Unknown,16.576665,42.920508,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Unknown,16.889359,42.570567,Houthi extremists (Ansar Allah),1
Saudi Arabia,Jazan,Unknown,16.890726,42.567442,Houthi extremists (Ansar Allah),1
Saudi Arabia,Makkah,Mecca,21.416667,39.816667,Houthi extremists (Ansar Allah),1
Saudi Arabia,Makkah,Taif,21.437273,40.512714,Houthi extremists (Ansar Allah),1
Saudi Arabia,Najran,Ad Dabah,17.565604,44.228944,Houthi extremists (Ansar Allah),1
Saudi Arabia,Najran,Al-Khadra,17.447464,44.718525,Houthi extremists (Ansar Allah),1
Saudi Arabia,Najran,Najran,17.490911,44.131759,Houthi extremists (Ansar Allah),1
Saudi Arabia,Najran,Najran,17.564271,44.231715,Houthi extremists (Ansar Allah),1
Saudi Arabia,Najran,Najran,17.565386,44.229628,Houthi extremists (Ansar Allah),1
Saudi Arabia,Najran,Najran,17.565604,44.228944,Houthi extremists (Ansar Allah),5
Saudi Arabia,Najran,Najran,17.566041,44.228656,Houthi extremists (Ansar Allah),6
Saudi Arabia,Najran,Unknown,17.56582,44.229171,Houthi extremists (Ansar Allah),2
Saudi Arabia,Najran,Unknown,17.658138,45.261024,Houthi extremists (Ansar Allah),1
Saudi Arabia,Asir,Bisha,20.000058,42.599969,Islamic State of Iraq and the Levant (ISIL),1
Saudi Arabia,Eastern,Mahasen,21.957183,50.754611,Islamic State of Iraq and the Levant (ISIL),1
Saudi Arabia,Eastern,Qatif,26.576492,49.998236,Islamic State of Iraq and the Levant (ISIL),1
Saudi Arabia,Eastern,Tarout,26.573522,50.038563,Islamic State of Iraq and the Levant (ISIL),1
Saudi Arabia,Eastern,Umm al-Hamam,26.005919,48.817216,Islamic State of Iraq and the Levant (ISIL),1
Saudi Arabia,Jazan,Abu Arish,16.968555,42.830765,Islamic State of Iraq and the Levant (ISIL),1
Saudi Arabia,Riyadh,Al-Kharj,24.14996,47.300525,Najd Province of the Islamic State,1
Saudi Arabia,Riyadh,Dawadimi,24.509822,44.392777,Najd Province of the Islamic State,1
Saudi Arabia,Riyadh,Riyadh,24.593432,46.757546,Najd Province of the Islamic State,1
Saudi Arabia,Jazan,Samtah,16.597263,42.939158,Popular Resistance Committees (Yemen),1
Saudi Arabia,Najran,Najran,17.566041,44.228656,Popular Resistance Committees (Yemen),1
Saudi Arabia,Asir,Abha,18.20109,42.631306,Unknown,1
Saudi Arabia,Asir,Abha,18.219809,42.505304,Unknown,1
Saudi Arabia,Asir,Bisha,20.004327,42.591505,Unknown,1
Saudi Arabia,Asir,Unknown,19.096906,42.863788,Unknown,1
Saudi Arabia,Eastern,Awamiyah,26.583456,49.983074,Unknown,2
Saudi Arabia,Eastern,Awamiyah,26.586343,49.983506,Unknown,1
Saudi Arabia,Eastern,Dammam,26.423823,50.069892,Unknown,1
Saudi Arabia,Eastern,Dammam,26.475,50.041667,Unknown,1
Saudi Arabia,Eastern,Qatif,26.542522,50.025182,Unknown,1
Saudi Arabia,Eastern,Qatif,26.554865,49.995568,Unknown,1
Saudi Arabia,Eastern,Qatif,26.556032,49.996228,Unknown,1
Saudi Arabia,Eastern,Qatif,26.556239,49.995937,Unknown,1
Saudi Arabia,Eastern,Qatif,26.566631,49.996312,Unknown,1
Saudi Arabia,Eastern,Qatif,26.576492,49.998236,Unknown,1
Saudi Arabia,Eastern,Saihat,26.49151,50.008725,Unknown,1
Saudi Arabia,Eastern,Tarout,26.577352,50.075286,Unknown,1
Saudi Arabia,Eastern,Tarout,26.577736,50.075257,Unknown,1
Saudi Arabia,Jazan,Al-Harth,17.465111,42.757008,Unknown,1
Saudi Arabia,Jazan,Al-Tuwal,16.529444,42.9675,Unknown,1
Saudi Arabia,Jazan,Harth,16.801231,43.150663,Unknown,1
Saudi Arabia,Jazan,Jazan,16.889154,42.570316,Unknown,1
Saudi Arabia,Jazan,Samtah,16.597263,42.939158,Unknown,1
Saudi Arabia,Jazan,Samtah,16.598163,42.939563,Unknown,1
Saudi Arabia,Jazan,Samtah district,16.596515,42.939034,Unknown,1
Saudi Arabia,Jazan,Unknown,16.889167,42.561111,Unknown,1
Saudi Arabia,Jazan,Unknown,16.889379,42.570553,Unknown,1
Saudi Arabia,Jazan,Unknown,17.25564,42.727309,Unknown,1
Saudi Arabia,Jazan,Unknown,17.294844,42.695584,Unknown,1
Saudi Arabia,Makkah,Haddad Beni Malek,20.599112,41.053593,Unknown,1
Saudi Arabia,Makkah,Jeddah,21.503571,39.179195,Unknown,1
Saudi Arabia,Makkah,Mecca,21.523558,41.919647,Unknown,1
Saudi Arabia,Najran,Khubash district,17.665621,45.250109,Unknown,1
Saudi Arabia,Najran,Najran,17.565604,44.228944,Unknown,2
Saudi Arabia,Najran,Unknown,18.284561,45.511309,Unknown,1
Saudi Arabia,Najran,Unknown,18.351466,45.600711,Unknown,1
Somalia,Galguduud,Guriceel,5.308889,45.881944,Ahlu-sunah Wal-jamea (Somalia),2
Somalia,Bakool,Garasweyne,4.264994,43.484289,Al-Shabaab,1
Somalia,Bakool,Tayeeglow district,4.015436,44.510127,Al-Shabaab,1
Somalia,Bakool,Wajid,3.809294,43.246105,Al-Shabaab,1
Somalia,Bakool,Buur Dhuxunle,4.054722,43.245833,Al-Shabaab,1
Somalia,Bakool,Tayeeglow,4.015436,44.510127,Al-Shabaab,1
Somalia,Bakool,Tayeeglow district,4.015624,44.510157,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.084603,45.379503,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.00785,45.290331,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.016311,45.303537,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.019038,45.304366,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.019756,45.30525,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.020916,45.294657,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.021261,45.294693,Al-Shabaab,2
Somalia,Banaadir,Mogadishu,2.022409,45.288495,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.024731,45.303019,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.026727,45.32038,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.027333,45.320562,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.027701,45.275927,Al-Shabaab,2
Somalia,Banaadir,Mogadishu,2.02802,45.275681,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.028108,45.274517,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.028218,45.332256,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.029141,45.317271,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.029944,45.317805,Al-Shabaab,3
Somalia,Banaadir,Mogadishu,2.03153,45.334598,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.032336,45.310585,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.032343,45.313861,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.032601,45.340536,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.032623,45.340417,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.032623,45.340469,Al-Shabaab,6
Somalia,Banaadir,Mogadishu,2.032638,45.340558,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.032685,45.31839,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.033529,45.338013,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.034201,45.319822,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.03448,45.338538,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.034682,45.29912,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.035136,45.334916,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.035821,45.334581,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.035918,45.325576,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.035984,45.334496,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.037083,45.358211,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.03724,45.346502,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.038128,45.348583,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.038217,45.332342,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.038335,45.360283,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.038907,45.359129,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.039096,45.3419,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.04013,45.336808,Al-Shabaab,1
Somalia,Banaadir,Mogadishu,2.040587,45.323581,Al-Shabaab,1
